tag_pk 	tag_title 	variable_phv 	variable_full_accession 	dataset_full_accession 	study_full_accession 	study_name 	study_phs 	study_version 	created 	modified 	variable_name	variable_description
74	Medication/supplement use	169455	phv00169455.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:18:22+00:00	2018-09-21 21:18:22+00:00 	ECRM_X	Used Estrogen skin cream
74	Medication/supplement use	169436	phv00169436.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	HRTEST_X	Estrogen or Progesterone - Results from test
74	Medication/supplement use	169437	phv00169437.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	HRMEDIA_X	Estrogen or Progesterone - Info in media
74	Medication/supplement use	169438	phv00169438.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	HROTH_X	Estrogen or Progesterone - Other reason
74	Medication/supplement use	169439	phv00169439.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	EPPLPA_X	Used prescription Estrogen+Progesterone
74	Medication/supplement use	169440	phv00169440.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	EPPL_X	Used Estrogen+Progesterone pill combination
74	Medication/supplement use	169441	phv00169441.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	EPPLDUR_X	Months used Estrogen+Progesterone pill combo
74	Medication/supplement use	169442	phv00169442.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	EPPA_X	Used Estrogen+Progesterone patch combination
74	Medication/supplement use	169443	phv00169443.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	EPPADUR_X	Months used Estrogen+Progesterone patch combo
74	Medication/supplement use	169444	phv00169444.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	EPOTH_X	Used Estrogen+Progesterone other combination
74	Medication/supplement use	169445	phv00169445.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:51:47+00:00	2018-09-21 21:51:47+00:00 	EPOTHDUR_X	Months used Estrogen+Progesterone other combo
74	Medication/supplement use	169416	phv00169416.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	NATHOR_X	Used non-prescription natural hormones
74	Medication/supplement use	169417	phv00169417.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	YAMCRM_X	Natural - Wild yam cream
74	Medication/supplement use	169418	phv00169418.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	YAMPLS_X	Natural - Wild yam pills
74	Medication/supplement use	169419	phv00169419.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	PRGCRM_X	Natural - Progesterone cream
74	Medication/supplement use	169420	phv00169420.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	PRGSUP_X	Natural - Progesterone suppositories
74	Medication/supplement use	169421	phv00169421.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	DHEAPL_X	Natural - DHEA pills
74	Medication/supplement use	169422	phv00169422.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	PHYPLS_X	Natural - Phytoestrogen pills or powder
74	Medication/supplement use	169423	phv00169423.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	PHYCRM_X	Natural - Phytoestrogen creams
74	Medication/supplement use	169424	phv00169424.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	PHYFDS_X	Natural - Phytoestrogen-enriched foods
74	Medication/supplement use	169425	phv00169425.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	NTOTHR_X	Natural - Other
74	Medication/supplement use	169426	phv00169426.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	NTDNTK_X	Natural - Don't know
74	Medication/supplement use	169427	phv00169427.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:57:01+00:00	2018-09-21 21:57:01+00:00 	HRPST1YR_X	Used prescription Estrogen or Progesterone
74	Medication/supplement use	169406	phv00169406.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	OSTPAMID_X	Osteoporosis - Pamidronate (Aredia)
74	Medication/supplement use	169407	phv00169407.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	OSTZOLEN_X	Osteoporosis - Zolendronate (Zometa)
74	Medication/supplement use	169408	phv00169408.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	OSTPTH_X	Osteoporosis - Parathyroid hormone (PTH,Forteo)
74	Medication/supplement use	169409	phv00169409.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	OSTOTHER_X	Osteoporosis - Other medication
74	Medication/supplement use	169410	phv00169410.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	OSTDNTK_X	Osteoporosis - Don't know medication
74	Medication/supplement use	169411	phv00169411.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	SRM_X	Used SERMs
74	Medication/supplement use	169412	phv00169412.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	SRMEVST_X	SERMs - Raloxifene (Evista)
74	Medication/supplement use	169413	phv00169413.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	SRMNOLV_X	SERMs - Tamoxifen (Nolvadex )
74	Medication/supplement use	169414	phv00169414.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	SRMOTHR_X	SERMS - Other
74	Medication/supplement use	169415	phv00169415.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 21:59:09+00:00	2018-09-21 21:59:09+00:00 	SRMDNTK_X	SERMs - Don't know
74	Medication/supplement use	77997	phv00077997.v6.p3	pht000993.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:01:11+00:00	2018-09-21 22:01:11+00:00 	OSTALND_6	Alendronate (Fosamax)
74	Medication/supplement use	77998	phv00077998.v6.p3	pht000993.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:01:11+00:00	2018-09-21 22:01:11+00:00 	OSTCALC_6	Calcitonin (Miacalcin)
74	Medication/supplement use	78273	phv00078273.v6.p3	pht000995.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:01:11+00:00	2018-09-21 22:01:11+00:00 	OSTALND_8	Alendronate (Fosamax)
74	Medication/supplement use	78274	phv00078274.v6.p3	pht000995.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:01:11+00:00	2018-09-21 22:01:11+00:00 	OSTCALC_8	Calcitonin (Miacalcin)
74	Medication/supplement use	169403	phv00169403.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:01:11+00:00	2018-09-21 22:01:11+00:00 	OSTALND_X	Osteoporosis - Alendronate (Fosamax)
74	Medication/supplement use	169404	phv00169404.v3.p3	pht002748.v3.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:01:11+00:00	2018-09-21 22:01:11+00:00 	OSTCALC_X	Osteoporosis - Calcitonin (Miacalcin)
74	Medication/supplement use	77722	phv00077722.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:04:47+00:00	2018-09-21 22:04:47+00:00 	NATHOR_4	Natural hormones in past year
74	Medication/supplement use	77723	phv00077723.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:04:54+00:00	2018-09-21 22:04:54+00:00 	YAMCRM_4	Natural/wild yam or prog cream
74	Medication/supplement use	77724	phv00077724.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:05:02+00:00	2018-09-21 22:05:02+00:00 	YAMPLS_4	Natural/wild yam pills
74	Medication/supplement use	77725	phv00077725.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:05:09+00:00	2018-09-21 22:05:09+00:00 	PRGSUP_4	Natural/Progest suppositories
74	Medication/supplement use	77726	phv00077726.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:05:25+00:00	2018-09-21 22:05:25+00:00 	DHEAPL_4	Natural/DHEA pills
74	Medication/supplement use	77727	phv00077727.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:05:33+00:00	2018-09-21 22:05:33+00:00 	PHYPLS_4	Natural/Phytoestrogen pills
74	Medication/supplement use	77728	phv00077728.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:05:40+00:00	2018-09-21 22:05:40+00:00 	PHYCRM_4	Natural/Phytoestrogen creams
74	Medication/supplement use	77729	phv00077729.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:05:48+00:00	2018-09-21 22:05:48+00:00 	PHYFDS_4	Natural/Phytoestrogen foods
74	Medication/supplement use	77730	phv00077730.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:05:56+00:00	2018-09-21 22:05:56+00:00 	NTOTHR_4	Natural/Other
74	Medication/supplement use	77731	phv00077731.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:06:03+00:00	2018-09-21 22:06:03+00:00 	NTDNTK_4	Natural/Don't know
74	Medication/supplement use	77732	phv00077732.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:06:12+00:00	2018-09-21 22:06:12+00:00 	HRPST1YR_4	Used female hormones in past year
74	Medication/supplement use	77733	phv00077733.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:06:56+00:00	2018-09-21 22:06:56+00:00 	EPPL_4	Combined estr/progest pills
74	Medication/supplement use	77734	phv00077734.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:03+00:00	2018-09-21 22:07:03+00:00 	EPDUR_4	Months used estr/progest pills
74	Medication/supplement use	77735	phv00077735.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:10+00:00	2018-09-21 22:07:10+00:00 	ETPL_4	Combined estr/testost pills
74	Medication/supplement use	77736	phv00077736.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:18+00:00	2018-09-21 22:07:18+00:00 	ETDUR_4	Months used estr/testost pills
74	Medication/supplement use	77737	phv00077737.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:26+00:00	2018-09-21 22:07:26+00:00 	ETTYPE_4	Estr/testost pill used longest
74	Medication/supplement use	77738	phv00077738.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:35+00:00	2018-09-21 22:07:35+00:00 	EPL_4	Used estrogen pills
74	Medication/supplement use	77739	phv00077739.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:42+00:00	2018-09-21 22:07:42+00:00 	EPLDUR_4	Months used estrogen pills
74	Medication/supplement use	77741	phv00077741.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:49+00:00	2018-09-21 22:07:49+00:00 	EPLTYPE_4	Estrogen pills used longest
74	Medication/supplement use	77742	phv00077742.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:07:56+00:00	2018-09-21 22:07:56+00:00 	EPLDOSE_4	Estrogen pill dose per day
74	Medication/supplement use	77743	phv00077743.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:08:54+00:00	2018-09-21 22:08:54+00:00 	ESHT_4	Took estrogen shots
74	Medication/supplement use	77744	phv00077744.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:01+00:00	2018-09-21 22:09:01+00:00 	ESHTDUR_4	Months took estrogen shots
74	Medication/supplement use	77745	phv00077745.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:08+00:00	2018-09-21 22:09:08+00:00 	ECRM_4	Used estrogen vaginally
74	Medication/supplement use	77746	phv00077746.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:15+00:00	2018-09-21 22:09:15+00:00 	ECRMDUR_4	Months used vaginal estrogen
74	Medication/supplement use	77747	phv00077747.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:22+00:00	2018-09-21 22:09:22+00:00 	EPCH_4	Used estrogen skin patch
74	Medication/supplement use	77748	phv00077748.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:29+00:00	2018-09-21 22:09:29+00:00 	EPCHDUR_4	Months used skin patch
74	Medication/supplement use	77749	phv00077749.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:37+00:00	2018-09-21 22:09:37+00:00 	EPCHTYPE_4	Skin patch used longest
74	Medication/supplement use	77750	phv00077750.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:45+00:00	2018-09-21 22:09:45+00:00 	EPCHDOSE_4	Skin patch dose
74	Medication/supplement use	77751	phv00077751.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:09:52+00:00	2018-09-21 22:09:52+00:00 	EPCHCHNG_4	Skin patch changed per week
74	Medication/supplement use	77752	phv00077752.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:10:00+00:00	2018-09-21 22:10:00+00:00 	PPL_4	Used progesterone pills
74	Medication/supplement use	77753	phv00077753.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:10:08+00:00	2018-09-21 22:10:08+00:00 	PPLDUR_4	Months used progest pills
74	Medication/supplement use	77754	phv00077754.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:10:16+00:00	2018-09-21 22:10:16+00:00 	PPLDAY_4	Progest pills days per month
74	Medication/supplement use	77755	phv00077755.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:10:23+00:00	2018-09-21 22:10:23+00:00 	PPLTYPE_4	Progest pills used longest
74	Medication/supplement use	77756	phv00077756.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:10:31+00:00	2018-09-21 22:10:31+00:00 	PPLDOSE_4	Progest pill dose per day
74	Medication/supplement use	77794	phv00077794.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:11:15+00:00	2018-09-21 22:11:15+00:00 	EST_4	Estrogen use last year
74	Medication/supplement use	77795	phv00077795.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:11:22+00:00	2018-09-21 22:11:22+00:00 	PRG_4	Progesterone use last year
74	Medication/supplement use	77796	phv00077796.v6.p3	pht000991.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:11:28+00:00	2018-09-21 22:11:28+00:00 	HRT_4	Hormone use last year (estrogen or progesterone)
74	Medication/supplement use	77597	phv00077597.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:13:30+00:00	2018-09-21 22:13:30+00:00 	NATHOR2_3	Past 2 years used 'Natural' hormones
74	Medication/supplement use	77598	phv00077598.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:13:37+00:00	2018-09-21 22:13:37+00:00 	YAMCRM2_3	Used wild yam or progesterone creams
74	Medication/supplement use	77599	phv00077599.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:13:44+00:00	2018-09-21 22:13:44+00:00 	YAMPLS2_3	Used wild yam pills
74	Medication/supplement use	77600	phv00077600.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:13:51+00:00	2018-09-21 22:13:51+00:00 	PRGSUP2_3	Used progsterone suppositories
74	Medication/supplement use	77601	phv00077601.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:14:29+00:00	2018-09-21 22:14:29+00:00 	DHEAPL2_3	Used DHEA (dehydroepiandosterone) pills
74	Medication/supplement use	77602	phv00077602.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:14:36+00:00	2018-09-21 22:14:36+00:00 	PHYPLS2_3	Used Phytoestrogen pills (soy or flax)
74	Medication/supplement use	77603	phv00077603.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:14:45+00:00	2018-09-21 22:14:45+00:00 	PHYCRM2_3	Used Phystoestrogen creams (soy or flax)
74	Medication/supplement use	77604	phv00077604.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:14:53+00:00	2018-09-21 22:14:53+00:00 	PHYFDS2_3	Used Phytoestrogen containing foods (tofu, soybeans)
74	Medication/supplement use	77605	phv00077605.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:15:02+00:00	2018-09-21 22:15:02+00:00 	NTOTHR2_3	Used other natural hormones
74	Medication/supplement use	77606	phv00077606.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:15:12+00:00	2018-09-21 22:15:12+00:00 	NTDNTK2_3	Used unknown natural hormone
74	Medication/supplement use	77607	phv00077607.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:15:22+00:00	2018-09-21 22:15:22+00:00 	HRPST2YR_3	Past 2 years used prescribed female hormones
74	Medication/supplement use	77608	phv00077608.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:16:22+00:00	2018-09-21 22:16:22+00:00 	EPPL_3	Used Estrogen and Progestin pills
74	Medication/supplement use	77609	phv00077609.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:16:31+00:00	2018-09-21 22:16:31+00:00 	EPDUR_3	Used Estrogen and Progestin - how many months
74	Medication/supplement use	77610	phv00077610.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:16:38+00:00	2018-09-21 22:16:38+00:00 	ETPL_3	Used Estrogen and Testosterone pills
74	Medication/supplement use	77611	phv00077611.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:16:45+00:00	2018-09-21 22:16:45+00:00 	ETDUR_3	Used Estrogen and Testosterone pills - how many months
74	Medication/supplement use	77612	phv00077612.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:16:54+00:00	2018-09-21 22:16:54+00:00 	ETTYPE_3	Used Estrogen and Testosterone - what type
74	Medication/supplement use	77613	phv00077613.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:01+00:00	2018-09-21 22:17:01+00:00 	EPL_3	Used Estrogen pills
74	Medication/supplement use	77614	phv00077614.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:09+00:00	2018-09-21 22:17:09+00:00 	EPLDUR_3	Used Estrogen pills - how many months
74	Medication/supplement use	77615	phv00077615.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:17+00:00	2018-09-21 22:17:17+00:00 	EPLDAYS_3	Used Estrogen pills - average number of days
74	Medication/supplement use	77616	phv00077616.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:24+00:00	2018-09-21 22:17:24+00:00 	EPLTYPE_3	Estrogen pills used longest
74	Medication/supplement use	77617	phv00077617.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:33+00:00	2018-09-21 22:17:33+00:00 	EPLDOSE_3	Estrogen pills - dosage
74	Medication/supplement use	77618	phv00077618.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:40+00:00	2018-09-21 22:17:40+00:00 	ESHT_3	Used Estrogen shots
74	Medication/supplement use	77619	phv00077619.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:48+00:00	2018-09-21 22:17:48+00:00 	ESHTDUR_3	Used Estrogen shots - how many months
74	Medication/supplement use	77620	phv00077620.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:17:55+00:00	2018-09-21 22:17:55+00:00 	ECRM_3	Used Estrogen vaginal cream or suppository
74	Medication/supplement use	77621	phv00077621.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:18:03+00:00	2018-09-21 22:18:03+00:00 	ECRMDUR_3	Estrogen vaginal cream or suppository - how many months
74	Medication/supplement use	77622	phv00077622.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:18:12+00:00	2018-09-21 22:18:12+00:00 	EPCH_3	Used Estrogen skin patch containing
74	Medication/supplement use	77623	phv00077623.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:18:19+00:00	2018-09-21 22:18:19+00:00 	EPCHDUR_3	Used Estrogen skin patch - how many months
74	Medication/supplement use	77624	phv00077624.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:18:27+00:00	2018-09-21 22:18:27+00:00 	EPCHTYPE_3	Used Estrogen Skin patch - what type
74	Medication/supplement use	77625	phv00077625.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:18:35+00:00	2018-09-21 22:18:35+00:00 	EPCHDOSE_3	Estrogen skin patch - dosage
74	Medication/supplement use	77626	phv00077626.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:18:42+00:00	2018-09-21 22:18:42+00:00 	EPCHCHNG_3	Estrogen skin patch - times changed per week
74	Medication/supplement use	77627	phv00077627.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:19:07+00:00	2018-09-21 22:19:07+00:00 	PPL_3	Used Progesterone
74	Medication/supplement use	77628	phv00077628.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:19:16+00:00	2018-09-21 22:19:16+00:00 	PPLDUR_3	Used Progesterone - how many months
74	Medication/supplement use	77629	phv00077629.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:19:23+00:00	2018-09-21 22:19:23+00:00 	PPLDAY_3	Used Progesterone - average number days per month
74	Medication/supplement use	77630	phv00077630.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:19:32+00:00	2018-09-21 22:19:32+00:00 	PPLTYPE_3	Used Progesterone - what type
74	Medication/supplement use	77631	phv00077631.v6.p3	pht000990.v6.p3	phs000200.v11.p3	Women's Health Initiative (WHI)	200	11	2018-09-21 22:19:40+00:00	2018-09-21 22:19:40+00:00 	PPLDOSE_3	Progesterone - dosage
